series,source,x,y
spectrum,Septum / reconstructed MIDI,1394.27490234375,6.576074407238508e-11
spectrum,Septum / reconstructed MIDI,1399.658203125,6.448701295180825e-11
spectrum,Septum / reconstructed MIDI,1405.04150390625,6.208242947502995e-11
spectrum,Septum / reconstructed MIDI,1410.4248046875,6.081093267829019e-11
spectrum,Septum / reconstructed MIDI,1415.80810546875,5.880376741096427e-11
spectrum,Septum / reconstructed MIDI,1421.19140625,5.763833160754572e-11
spectrum,Septum / reconstructed MIDI,1426.57470703125,5.5911702351307824e-11
spectrum,Septum / reconstructed MIDI,1431.9580078125,5.452370152592145e-11
spectrum,Septum / reconstructed MIDI,1437.34130859375,5.3032134239572315e-11
spectrum,Septum / reconstructed MIDI,1442.724609375,5.149205714594096e-11
spectrum,Septum / reconstructed MIDI,1448.10791015625,5.038932465728507e-11
spectrum,Septum / reconstructed MIDI,1453.4912109375,4.8759895426853106e-11
spectrum,Septum / reconstructed MIDI,1458.87451171875,4.812961140743255e-11
spectrum,Septum / reconstructed MIDI,1464.2578125,4.623624746957766e-11
spectrum,Septum / reconstructed MIDI,1469.64111328125,4.60652939404671e-11
spectrum,Septum / reconstructed MIDI,1475.0244140625,4.4293867185185576e-11
spectrum,Septum / reconstructed MIDI,1480.40771484375,4.4159981227309686e-11
spectrum,Septum / reconstructed MIDI,1485.791015625,4.1415398888133836e-11
spectrum,Septum / reconstructed MIDI,1491.17431640625,4.1575694276208e-11
spectrum,Septum / reconstructed MIDI,1496.5576171875,3.9284870495537305e-11
spectrum,Septum / reconstructed MIDI,1501.94091796875,3.959200675640595e-11
spectrum,Septum / reconstructed MIDI,1507.32421875,3.721160532488277e-11
spectrum,Septum / reconstructed MIDI,1512.70751953125,3.7637604838325345e-11
spectrum,Septum / reconstructed MIDI,1518.0908203125,3.524911612595716e-11
spectrum,Septum / reconstructed MIDI,1523.47412109375,3.5591526253986316e-11
spectrum,Septum / reconstructed MIDI,1528.857421875,3.339007542679795e-11
spectrum,Septum / reconstructed MIDI,1534.24072265625,3.360428255105852e-11
spectrum,Septum / reconstructed MIDI,1539.6240234375,3.1674839834350266e-11
spectrum,Septum / reconstructed MIDI,1545.00732421875,3.180479490882959e-11
spectrum,Septum / reconstructed MIDI,1550.390625,3.0051478666637266e-11
spectrum,Septum / reconstructed MIDI,1555.77392578125,3.0023185326744084e-11
spectrum,Septum / reconstructed MIDI,1561.1572265625,2.8611881960904917e-11
spectrum,Septum / reconstructed MIDI,1566.54052734375,2.830850137636176e-11
spectrum,Septum / reconstructed MIDI,1571.923828125,2.7207092481718043e-11
spectrum,Septum / reconstructed MIDI,1577.30712890625,2.6808033223857386e-11
spectrum,Septum / reconstructed MIDI,1582.6904296875,2.581048569316735e-11
spectrum,Septum / reconstructed MIDI,1588.07373046875,2.523849011726309e-11
spectrum,Septum / reconstructed MIDI,1593.45703125,2.4488900490782228e-11
spectrum,Septum / reconstructed MIDI,1598.84033203125,2.3681482122506203e-11
spectrum,Septum / reconstructed MIDI,1604.2236328125,2.3145157665438454e-11
spectrum,Septum / reconstructed MIDI,1609.60693359375,2.2340180053093128e-11
spectrum,Septum / reconstructed MIDI,1614.990234375,2.191803162576722e-11
spectrum,Septum / reconstructed MIDI,1620.37353515625,2.0965534863748303e-11
spectrum,Septum / reconstructed MIDI,1625.7568359375,2.0779239440216202e-11
spectrum,Septum / reconstructed MIDI,1631.14013671875,1.9672570863993322e-11
spectrum,Septum / reconstructed MIDI,1636.5234375,1.9483786112273194e-11
spectrum,Septum / reconstructed MIDI,1641.90673828125,1.857238321467669e-11
spectrum,Septum / reconstructed MIDI,1647.2900390625,1.86616850444965e-11
spectrum,Septum / reconstructed MIDI,1652.67333984375,1.763083082306771e-11
spectrum,Septum / reconstructed MIDI,1658.056640625,1.7783424038908535e-11
spectrum,Septum / reconstructed MIDI,1663.43994140625,1.6728448487546288e-11
spectrum,Septum / reconstructed MIDI,1668.8232421875,1.694349521796923e-11
spectrum,Septum / reconstructed MIDI,1674.20654296875,1.587948696146757e-11
spectrum,Septum / reconstructed MIDI,1679.58984375,1.6198436689207618e-11
spectrum,Septum / reconstructed MIDI,1684.97314453125,1.5146222817619126e-11
spectrum,Septum / reconstructed MIDI,1690.3564453125,1.5491616670026964e-11
spectrum,Septum / reconstructed MIDI,1695.73974609375,1.4448164886715631e-11
spectrum,Septum / reconstructed MIDI,1701.123046875,1.4821562380196163e-11
spectrum,Septum / reconstructed MIDI,1706.50634765625,1.3818722208180922e-11
spectrum,Septum / reconstructed MIDI,1711.8896484375,1.4154350434780749e-11
spectrum,Septum / reconstructed MIDI,1717.27294921875,1.3146838652444703e-11
spectrum,Septum / reconstructed MIDI,1722.65625,1.3486984966337712e-11
spectrum,Septum / reconstructed MIDI,1728.03955078125,1.2574533428399981e-11
spectrum,Septum / reconstructed MIDI,1733.4228515625,1.287636924168778e-11
spectrum,Septum / reconstructed MIDI,1738.80615234375,1.2032482649138032e-11
spectrum,Septum / reconstructed MIDI,1744.189453125,1.2265272131273264e-11
spectrum,Septum / reconstructed MIDI,1749.57275390625,1.1583630755984675e-11
spectrum,Septum / reconstructed MIDI,1754.9560546875,1.1755062201412869e-11
spectrum,Septum / reconstructed MIDI,1760.33935546875,1.11017584014661e-11
spectrum,Septum / reconstructed MIDI,1765.72265625,1.1114813930346301e-11
spectrum,Septum / reconstructed MIDI,1771.10595703125,1.0558505458835299e-11
spectrum,Septum / reconstructed MIDI,1776.4892578125,1.0499307152855852e-11
spectrum,Septum / reconstructed MIDI,1781.87255859375,1.015736453280347e-11
spectrum,Septum / reconstructed MIDI,1787.255859375,1.0043516365798588e-11
spectrum,Septum / reconstructed MIDI,1792.63916015625,9.65517683165773e-12
spectrum,Septum / reconstructed MIDI,1798.0224609375,9.289994121197687e-12
spectrum,Septum / reconstructed MIDI,1803.40576171875,9.159140459957804e-12
spectrum,Septum / reconstructed MIDI,1808.7890625,8.740344385749221e-12
spectrum,Septum / reconstructed MIDI,1814.17236328125,8.749581788258798e-12
spectrum,Septum / reconstructed MIDI,1819.5556640625,8.224292774583475e-12
spectrum,Septum / reconstructed MIDI,1824.93896484375,8.322777363123368e-12
spectrum,Septum / reconstructed MIDI,1830.322265625,7.672799895441784e-12
spectrum,Septum / reconstructed MIDI,1835.70556640625,7.87477114766455e-12
spectrum,Septum / reconstructed MIDI,1841.0888671875,7.202963919761274e-12
spectrum,Septum / reconstructed MIDI,1846.47216796875,7.488391851051546e-12
spectrum,Septum / reconstructed MIDI,1851.85546875,6.763133889725603e-12
spectrum,Septum / reconstructed MIDI,1857.23876953125,7.101762754258001e-12
spectrum,Septum / reconstructed MIDI,1862.6220703125,6.352554333260985e-12
spectrum,Septum / reconstructed MIDI,1868.00537109375,6.723390073848368e-12
spectrum,Septum / reconstructed MIDI,1873.388671875,5.973602255210375e-12
spectrum,Septum / reconstructed MIDI,1878.77197265625,6.35579436303324e-12
spectrum,Septum / reconstructed MIDI,1884.1552734375,5.624329127429384e-12
spectrum,Septum / reconstructed MIDI,1889.53857421875,6.008527009271347e-12
spectrum,Septum / reconstructed MIDI,1894.921875,5.304336397199405e-12
spectrum,Septum / reconstructed MIDI,1900.30517578125,5.645209993909717e-12
spectrum,Septum / reconstructed MIDI,1905.6884765625,5.003639863554454e-12
spectrum,Septum / reconstructed MIDI,1911.07177734375,5.322951281139243e-12
spectrum,Septum / reconstructed MIDI,1916.455078125,4.73358028121873e-12
spectrum,Septum / reconstructed MIDI,1921.83837890625,4.999249278436757e-12
spectrum,Septum / reconstructed MIDI,1927.2216796875,4.46853361604771e-12
spectrum,Septum / reconstructed MIDI,1932.60498046875,4.699477352404502e-12
spectrum,Septum / reconstructed MIDI,1937.98828125,4.259400124273505e-12
spectrum,Septum / reconstructed MIDI,1943.37158203125,4.429959437474151e-12
spectrum,Septum / reconstructed MIDI,1948.7548828125,4.044811794529091e-12
spectrum,Septum / reconstructed MIDI,1954.13818359375,4.179285389982468e-12
spectrum,Septum / reconstructed MIDI,1959.521484375,3.877822975922873e-12
spectrum,Septum / reconstructed MIDI,1964.90478515625,3.960986920403808e-12
spectrum,Septum / reconstructed MIDI,1970.2880859375,3.719154758469179e-12
spectrum,Septum / reconstructed MIDI,1975.67138671875,3.7679269426771356e-12
spectrum,Septum / reconstructed MIDI,1981.0546875,3.5883663662000798e-12
spectrum,Septum / reconstructed MIDI,1986.43798828125,3.5981378466998226e-12
spectrum,Septum / reconstructed MIDI,1991.8212890625,3.4724952947817744e-12
spectrum,Septum / reconstructed MIDI,1997.20458984375,3.4161503920798753e-12
spectrum,Septum / reconstructed MIDI,2002.587890625,3.3550640564372625e-12
spectrum,Septum / reconstructed MIDI,2007.97119140625,3.2669732804441187e-12
spectrum,Septum / reconstructed MIDI,2013.3544921875,3.2530575455602673e-12
spectrum,Septum / reconstructed MIDI,2018.73779296875,3.1313729820930947e-12
spectrum,Septum / reconstructed MIDI,2024.12109375,3.156323943528938e-12
spectrum,Septum / reconstructed MIDI,2029.50439453125,3.0015660096305297e-12
spectrum,Septum / reconstructed MIDI,2034.8876953125,3.0579163333432913e-12
spectrum,Septum / reconstructed MIDI,2040.27099609375,2.881313894073645e-12
spectrum,Septum / reconstructed MIDI,2045.654296875,2.9708934964900457e-12
spectrum,Septum / reconstructed MIDI,2051.03759765625,2.7729281544541795e-12
spectrum,Septum / reconstructed MIDI,2056.4208984375,2.8863554341757025e-12
spectrum,Septum / reconstructed MIDI,2061.80419921875,2.683595099611802e-12
spectrum,Septum / reconstructed MIDI,2067.1875,2.80620860750036e-12
spectrum,Septum / reconstructed MIDI,2072.57080078125,2.5776412254652215e-12
spectrum,Septum / reconstructed MIDI,2077.9541015625,2.721409252462448e-12
spectrum,Septum / reconstructed MIDI,2083.33740234375,2.492922101388073e-12
spectrum,Septum / reconstructed MIDI,2088.720703125,2.6344078828122175e-12
spectrum,Septum / reconstructed MIDI,2094.10400390625,2.4088025411123093e-12
spectrum,Septum / reconstructed MIDI,2099.4873046875,2.5520666309397644e-12
spectrum,Septum / reconstructed MIDI,2104.87060546875,2.3124666244378478e-12
spectrum,Septum / reconstructed MIDI,2110.25390625,2.4584590006121454e-12
spectrum,Septum / reconstructed MIDI,2115.63720703125,2.2435098483847282e-12
spectrum,Septum / reconstructed MIDI,2121.0205078125,2.3830635815375034e-12
spectrum,Septum / reconstructed MIDI,2126.40380859375,2.1899892923421538e-12
spectrum,Septum / reconstructed MIDI,2131.787109375,2.290355622172613e-12
spectrum,Septum / reconstructed MIDI,2137.17041015625,2.1017491132896415e-12
spectrum,Septum / reconstructed MIDI,2142.5537109375,2.201750500668842e-12
spectrum,Septum / reconstructed MIDI,2147.93701171875,2.043978918411793e-12
spectrum,Septum / reconstructed MIDI,2153.3203125,2.123167310366658e-12
spectrum,Septum / reconstructed MIDI,2158.70361328125,1.9862392980352084e-12
spectrum,Septum / reconstructed MIDI,2164.0869140625,2.0454592880581046e-12
spectrum,Septum / reconstructed MIDI,2169.47021484375,1.931863306478543e-12
spectrum,Septum / reconstructed MIDI,2174.853515625,1.9708245452276785e-12
spectrum,Septum / reconstructed MIDI,2180.23681640625,1.88061870763645e-12
spectrum,Septum / reconstructed MIDI,2185.6201171875,1.890302584600656e-12
spectrum,Septum / reconstructed MIDI,2191.00341796875,1.821692319561863e-12
spectrum,Septum / reconstructed MIDI,2196.38671875,1.8203171175262822e-12
spectrum,Septum / reconstructed MIDI,2201.77001953125,1.7689703868395412e-12
spectrum,Septum / reconstructed MIDI,2207.1533203125,1.7521201503556405e-12
spectrum,Septum / reconstructed MIDI,2212.53662109375,1.7176079352212992e-12
spectrum,Septum / reconstructed MIDI,2217.919921875,1.6883906382367253e-12
spectrum,Septum / reconstructed MIDI,2223.30322265625,1.6674049294063131e-12
spectrum,Septum / reconstructed MIDI,2228.6865234375,1.6239142192411848e-12
spectrum,Septum / reconstructed MIDI,2234.06982421875,1.6105170582564332e-12
spectrum,Septum / reconstructed MIDI,2239.453125,1.5596619048346971e-12
spectrum,Septum / reconstructed MIDI,2244.83642578125,1.5547312786148848e-12
spectrum,Septum / reconstructed MIDI,2250.2197265625,1.498687567276502e-12
spectrum,Septum / reconstructed MIDI,2255.60302734375,1.501624996222417e-12
spectrum,Septum / reconstructed MIDI,2260.986328125,1.4434297940929541e-12
spectrum,Septum / reconstructed MIDI,2266.36962890625,1.4461322764280915e-12
spectrum,Septum / reconstructed MIDI,2271.7529296875,1.3826244836534496e-12
spectrum,Septum / reconstructed MIDI,2277.13623046875,1.3874084173193246e-12
spectrum,Septum / reconstructed MIDI,2282.51953125,1.325809579309778e-12
spectrum,Septum / reconstructed MIDI,2287.90283203125,1.3311237962582156e-12
spectrum,Septum / reconstructed MIDI,2293.2861328125,1.269021129499115e-12
spectrum,Septum / reconstructed MIDI,2298.66943359375,1.2765934143121882e-12
spectrum,Septum / reconstructed MIDI,2304.052734375,1.218507608181929e-12
spectrum,Septum / reconstructed MIDI,2309.43603515625,1.2261352957260163e-12
spectrum,Septum / reconstructed MIDI,2314.8193359375,1.1668151254223824e-12
spectrum,Septum / reconstructed MIDI,2320.20263671875,1.167963512363479e-12
spectrum,Septum / reconstructed MIDI,2325.5859375,1.112898944007068e-12
spectrum,Septum / reconstructed MIDI,2330.96923828125,1.117438606923482e-12
spectrum,Septum / reconstructed MIDI,2336.3525390625,1.0640799222652597e-12
spectrum,Septum / reconstructed MIDI,2341.73583984375,1.0631160665339201e-12
spectrum,Septum / reconstructed MIDI,2347.119140625,1.0130078199888093e-12
spectrum,Septum / reconstructed MIDI,2352.50244140625,1.014835893271837e-12
spectrum,Septum / reconstructed MIDI,2357.8857421875,9.686850930765156e-13
spectrum,Septum / reconstructed MIDI,2363.26904296875,9.668877027149692e-13
spectrum,Septum / reconstructed MIDI,2368.65234375,9.210318055105637e-13
spectrum,Septum / reconstructed MIDI,2374.03564453125,9.185820507018327e-13
spectrum,Septum / reconstructed MIDI,2379.4189453125,8.76068044063788e-13
spectrum,Septum / reconstructed MIDI,2384.80224609375,8.712072404638838e-13
spectrum,Septum / reconstructed MIDI,2390.185546875,8.333555742180698e-13
spectrum,Septum / reconstructed MIDI,2395.56884765625,8.284442467969277e-13
spectrum,Septum / reconstructed MIDI,2400.9521484375,7.924433136595466e-13
spectrum,Septum / reconstructed MIDI,2406.33544921875,7.8497755170992e-13
spectrum,Septum / reconstructed MIDI,2411.71875,7.536959337889337e-13
spectrum,Septum / reconstructed MIDI,2417.10205078125,7.465229606359869e-13
spectrum,Septum / reconstructed MIDI,2422.4853515625,7.196999615190214e-13
spectrum,Septum / reconstructed MIDI,2427.86865234375,7.092174612345625e-13
spectrum,Septum / reconstructed MIDI,2433.251953125,6.85322946395589e-13
spectrum,Septum / reconstructed MIDI,2438.63525390625,6.725495811307769e-13
spectrum,Septum / reconstructed MIDI,2444.0185546875,6.498811905286672e-13
spectrum,Septum / reconstructed MIDI,2449.40185546875,6.366923589913587e-13
spectrum,Septum / reconstructed MIDI,2454.78515625,6.185712749309791e-13
spectrum,Septum / reconstructed MIDI,2460.16845703125,6.04955159317494e-13
spectrum,Septum / reconstructed MIDI,2465.5517578125,5.879960689354757e-13
spectrum,Septum / reconstructed MIDI,2470.93505859375,5.73949362429188e-13
spectrum,Septum / reconstructed MIDI,2476.318359375,5.590066712475583e-13
spectrum,Septum / reconstructed MIDI,2481.70166015625,5.446085748171681e-13
spectrum,Septum / reconstructed MIDI,2487.0849609375,5.316810360034285e-13
spectrum,Septum / reconstructed MIDI,2492.46826171875,5.180181370662007e-13
spectrum,Septum / reconstructed MIDI,2497.8515625,5.063145540849801e-13
spectrum,Septum / reconstructed MIDI,2503.23486328125,4.891413337738959e-13
spectrum,Septum / reconstructed MIDI,2508.6181640625,4.778112042309879e-13
spectrum,Septum / reconstructed MIDI,2514.00146484375,4.636896877747987e-13
spectrum,Septum / reconstructed MIDI,2519.384765625,4.538600940386106e-13
spectrum,Septum / reconstructed MIDI,2524.76806640625,4.40102300306236e-13
spectrum,Septum / reconstructed MIDI,2530.1513671875,4.3024785123524367e-13
spectrum,Septum / reconstructed MIDI,2535.53466796875,4.164700268677324e-13
spectrum,Septum / reconstructed MIDI,2540.91796875,4.0854391267566847e-13
spectrum,Septum / reconstructed MIDI,2546.30126953125,3.9311576997130837e-13
